class,image_path,event_path
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_dif_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_dif_seg_1_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_dif_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_dif_seg_2_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_dif_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_dif_seg_3_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_dif_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_dif_seg_4_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_dif_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_dif_seg_5_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_left_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_left_seg_1_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_left_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_left_seg_2_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_left_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_left_seg_3_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_left_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_left_seg_4_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_left_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_left_seg_5_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_right_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_right_seg_1_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_right_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_right_seg_2_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_right_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_right_seg_3_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_right_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_right_seg_4_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_right_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_right_seg_5_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_top_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_top_seg_1_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_top_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_top_seg_2_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_top_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_top_seg_3_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_top_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_top_seg_4_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand2_n_top_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand2_n_top_seg_5_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand3_n_dif_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand3_n_dif_seg_1_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand3_n_dif_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand3_n_dif_seg_2_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand3_n_dif_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand3_n_dif_seg_3_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand3_n_dif_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand3_n_dif_seg_4_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand3_n_dif_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand3_n_dif_seg_5_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand4_n_bot_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand4_n_bot_seg_1_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand4_n_bot_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand4_n_bot_seg_2_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand4_n_bot_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand4_n_bot_seg_3_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand4_n_bot_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand4_n_bot_seg_4_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand4_n_bot_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand4_n_bot_seg_5_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand5_n_bot_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand5_n_bot_seg_1_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand5_n_bot_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand5_n_bot_seg_2_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand5_n_bot_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand5_n_bot_seg_3_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand5_n_bot_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand5_n_bot_seg_4_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand5_n_bot_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand5_n_bot_seg_5_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand5_n_dif_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand5_n_dif_seg_1_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand5_n_dif_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand5_n_dif_seg_2_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand5_n_dif_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand5_n_dif_seg_3_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand5_n_dif_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand5_n_dif_seg_4_cropped.mat
n,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/n/hand5_n_dif_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/n/hand5_n_dif_seg_5_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_bot_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_bot_seg_1_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_bot_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_bot_seg_2_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_bot_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_bot_seg_3_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_bot_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_bot_seg_4_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_bot_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_bot_seg_5_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_dif_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_dif_seg_1_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_dif_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_dif_seg_2_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_dif_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_dif_seg_3_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_dif_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_dif_seg_4_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_dif_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_dif_seg_5_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_left_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_left_seg_1_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_left_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_left_seg_2_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_left_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_left_seg_3_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_left_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_left_seg_4_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_left_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_left_seg_5_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_right_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_right_seg_1_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_right_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_right_seg_2_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_right_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_right_seg_3_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_right_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_right_seg_4_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_right_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_right_seg_5_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_top_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_top_seg_1_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_top_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_top_seg_2_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_top_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_top_seg_3_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_top_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_top_seg_4_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand1_o_top_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand1_o_top_seg_5_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_bot_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_bot_seg_1_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_bot_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_bot_seg_2_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_bot_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_bot_seg_3_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_bot_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_bot_seg_4_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_bot_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_bot_seg_5_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_dif_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_dif_seg_1_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_dif_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_dif_seg_2_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_dif_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_dif_seg_3_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_dif_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_dif_seg_4_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_dif_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_dif_seg_5_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_left_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_left_seg_1_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_left_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_left_seg_2_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_left_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_left_seg_3_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_left_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_left_seg_4_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_left_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_left_seg_5_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_right_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_right_seg_1_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_right_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_right_seg_2_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_right_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_right_seg_3_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_right_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_right_seg_4_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_right_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_right_seg_5_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_top_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_top_seg_1_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_top_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_top_seg_2_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_top_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_top_seg_3_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_top_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_top_seg_4_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand2_o_top_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand2_o_top_seg_5_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand3_o_dif_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand3_o_dif_seg_1_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand3_o_dif_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand3_o_dif_seg_2_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand3_o_dif_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand3_o_dif_seg_3_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand3_o_dif_seg_4_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand3_o_dif_seg_4_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand3_o_dif_seg_5_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand3_o_dif_seg_5_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand4_o_bot_seg_1_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand4_o_bot_seg_1_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand4_o_bot_seg_2_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand4_o_bot_seg_2_cropped.mat
o,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/data/asl-data/asl_dataset/o/hand4_o_bot_seg_3_cropped.jpeg,/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/o/hand4_o_bot_seg_3_cropped.mat
